OM,w,wa,Ode,Ok
0.32389562553110723,-0.9980874535661711,0.12072030760428218,0.6761043744688928,0.0
0.2835077731235453,-1.063233023930506,0.8574184051187224,0.7164922268764546,0.0
0.4310988459577594,-0.22621834434147448,-1.8819693767358152,0.5689011540422406,0.0
0.31353904944988176,-0.8400031067615923,0.333623708279709,0.6864609505501182,0.0
0.36244114367437635,-0.5973913383612364,-1.234670333987318,0.6375588563256236,0.0
0.2982449841890928,-1.1697630257872436,0.6344393273164517,0.7017550158109072,0.0
0.37409673946491084,-0.636636660017631,-0.8170990285825206,0.6259032605350892,0.0
0.2835077731235453,-1.063233023930506,0.8574184051187224,0.7164922268764546,0.0
0.4310988459577594,-0.22621834434147448,-1.8819693767358152,0.5689011540422406,0.0
0.31353904944988176,-0.8400031067615923,0.333623708279709,0.6864609505501182,0.0
0.36244114367437635,-0.5973913383612364,-1.234670333987318,0.6375588563256236,0.0
0.2982449841890928,-1.1697630257872436,0.6344393273164517,0.7017550158109072,0.0
0.3416484265299761,-0.8702663056687008,-0.21092412702259278,0.6583515734700238,0.0
0.2793409270019476,-1.0878245320245739,0.9678585369381076,0.7206590729980524,0.0
