# zl, zs1, zs2, rein1, rein2, beta, betaerr, SN1, SN2, mag1, mag2, sigma_v_km_s
# Warning: oversampling is by a factor of 1
3.549999999999999822e-01 2.728000000000000203e+00 4.413999999999999702e+00 1.171999999999999931e+00 1.235999999999999988e+00 9.485999999999999988e-01 1.460000000000000013e-02 3.030999999999999872e+01 2.218199999999999861e+01 6.817999999999999616e+00 9.407000000000000028e+00 2.298700510530397025e+02
4.889999999999999902e-01 1.052000000000000046e+00 1.201000000000000068e+00 9.370000000000000551e-01 1.036000000000000032e+00 9.049000000000000377e-01 1.590000000000000094e-02 2.849699999999999989e+01 2.672200000000000131e+01 3.556000000000000050e+00 4.927999999999999936e+00 2.663352659277526300e+02
2.349999999999999867e-01 8.559999999999999831e-01 1.056999999999999940e+00 1.110999999999999988e+00 1.189000000000000057e+00 9.344999999999999973e-01 1.480000000000000066e-02 6.892400000000000659e+01 2.617500000000000071e+01 3.629000000000000004e+00 3.720000000000000195e+00 2.389011527303459843e+02
4.309999999999999942e-01 8.559999999999999831e-01 1.403000000000000025e+00 9.230000000000000426e-01 1.278999999999999915e+00 7.219999999999999751e-01 1.200000000000000025e-02 5.059100000000000108e+01 6.926300000000000523e+01 5.366999999999999993e+00 3.249000000000000110e+00 2.714747839028619865e+02
2.690000000000000169e-01 7.890000000000000346e-01 2.638999999999999790e+00 5.759999999999999565e-01 7.750000000000000222e-01 7.426000000000000378e-01 1.770000000000000046e-02 2.303000000000000114e+01 2.576500000000000057e+01 6.714000000000000412e+00 1.346100000000000030e+01 1.813658609477894004e+02
5.829999999999999627e-01 9.340000000000000524e-01 1.183000000000000052e+00 4.829999999999999849e-01 6.490000000000000213e-01 7.447000000000000286e-01 2.060000000000000026e-02 5.286399999999999721e+01 2.266600000000000037e+01 7.758000000000000007e+00 1.312700000000000067e+01 2.313724103202941649e+02
3.400000000000000244e-01 2.491999999999999993e+00 2.762999999999999901e+00 1.397999999999999909e+00 1.417999999999999927e+00 9.855000000000000426e-01 1.400000000000000029e-02 2.389099999999999824e+01 2.155399999999999849e+01 4.687999999999999723e+00 7.035000000000000142e+00 2.512353152717898581e+02
7.379999999999999893e-01 2.451999999999999957e+00 2.557999999999999829e+00 1.429999999999999938e+00 1.455000000000000071e+00 9.830999999999999739e-01 1.379999999999999977e-02 2.444699999999999918e+01 4.219200000000000017e+01 3.431999999999999940e+00 1.916499999999999915e+01 3.017239717449982663e+02
3.320000000000000173e-01 9.210000000000000409e-01 1.495000000000000107e+00 1.899000000000000021e+00 2.295999999999999819e+00 8.272000000000000464e-01 1.000000000000000021e-02 2.698799999999999955e+01 2.394500000000000028e+01 2.038299999999999912e+01 4.264999999999999680e+00 3.379318550627717741e+02
3.439999999999999725e-01 1.788000000000000034e+00 3.423999999999999932e+00 1.183000000000000052e+00 1.310999999999999943e+00 9.029000000000000359e-01 1.370000000000000037e-02 3.333899999999999864e+01 2.983200000000000074e+01 9.861000000000000654e+00 4.105000000000000426e+00 2.387687488545533938e+02
7.520000000000000018e-01 2.017999999999999794e+00 2.456999999999999851e+00 1.086000000000000076e+00 1.197999999999999954e+00 9.066999999999999504e-01 1.450000000000000074e-02 2.022599999999999909e+01 2.425900000000000034e+01 4.733999999999999986e+00 3.248000000000000220e+00 2.777960333394362920e+02
3.559999999999999831e-01 1.824999999999999956e+00 2.536000000000000032e+00 1.768999999999999906e+00 1.881999999999999895e+00 9.395999999999999908e-01 1.190000000000000085e-02 2.259100000000000108e+01 2.139399999999999835e+01 4.157000000000000028e+00 4.163000000000000256e+00 2.930855265667655658e+02
4.809999999999999831e-01 7.369999999999999885e-01 2.343999999999999861e+00 7.520000000000000018e-01 1.691000000000000059e+00 4.449000000000000177e-01 7.900000000000000772e-03 2.900600000000000023e+01 2.142050000000000125e+02 3.091000000000000192e+00 3.467999999999999972e+00 2.949213840411911178e+02
7.299999999999999822e-01 2.004000000000000004e+00 2.028000000000000025e+00 1.058999999999999941e+00 1.066000000000000059e+00 9.933999999999999497e-01 1.650000000000000078e-02 5.030199999999999960e+01 3.353199999999999648e+01 5.838000000000000078e+00 6.669999999999999929e+00 2.715410433065443385e+02
5.649999999999999467e-01 1.782999999999999918e+00 2.501999999999999780e+00 1.286999999999999922e+00 1.451999999999999957e+00 8.864999999999999547e-01 1.280000000000000061e-02 2.887800000000000011e+01 2.135699999999999932e+01 9.993999999999999773e+00 8.492000000000000881e+00 2.809168437001860070e+02
5.260000000000000231e-01 1.705999999999999961e+00 2.951000000000000068e+00 1.106000000000000094e+00 1.304999999999999938e+00 8.474000000000000421e-01 1.310000000000000053e-02 4.145700000000000074e+01 7.220699999999999363e+01 5.014000000000000234e+00 7.652999999999999581e+00 2.570622257065562621e+02
2.389999999999999902e-01 7.870000000000000329e-01 8.030000000000000471e-01 2.241000000000000103e+00 2.259999999999999787e+00 9.916000000000000369e-01 1.170000000000000033e-02 3.034400000000000119e+01 3.340699999999999648e+01 5.423000000000000043e+00 9.385999999999999233e+00 3.464115498180661348e+02
2.489999999999999991e-01 7.049999999999999600e-01 2.126999999999999780e+00 1.387999999999999901e+00 1.875999999999999890e+00 7.400999999999999801e-01 9.900000000000000813e-03 2.744099999999999895e+01 2.287000000000000099e+01 3.801000000000000156e+00 5.687000000000000277e+00 2.831611638854694206e+02
4.520000000000000129e-01 9.799999999999999822e-01 1.897999999999999909e+00 1.258999999999999897e+00 1.762999999999999901e+00 7.140999999999999570e-01 1.000000000000000021e-02 5.408299999999999841e+01 2.661299999999999955e+01 1.326600000000000001e+01 1.360200000000000031e+01 3.057010181928793600e+02
4.159999999999999809e-01 1.108999999999999986e+00 1.612000000000000099e+00 9.629999999999999671e-01 1.137999999999999901e+00 8.469999999999999751e-01 1.430000000000000021e-02 2.908899999999999864e+01 2.395599999999999952e+01 5.576999999999999957e+00 5.847000000000000419e+00 2.470606074310745726e+02
4.799999999999999822e-01 1.120999999999999996e+00 1.927999999999999936e+00 1.177000000000000046e+00 1.532999999999999918e+00 7.679000000000000270e-01 1.119999999999999989e-02 2.763100000000000023e+01 4.566599999999999682e+01 3.021999999999999797e+00 4.886999999999999567e+00 2.885152222246665588e+02
5.659999999999999476e-01 7.449999999999999956e-01 1.334000000000000075e+00 4.670000000000000262e-01 1.108999999999999986e+00 4.209999999999999853e-01 1.060000000000000005e-02 2.306200000000000117e+01 3.279099999999999682e+01 1.898499999999999943e+01 4.016000000000000014e+00 2.831827058373891077e+02
2.750000000000000222e-01 6.450000000000000178e-01 9.170000000000000373e-01 1.080999999999999961e+00 1.312999999999999945e+00 8.228999999999999648e-01 1.280000000000000061e-02 2.944699999999999918e+01 2.373300000000000054e+01 4.794999999999999929e+00 3.330999999999999961e+00 2.662975262493699233e+02
2.550000000000000044e-01 9.879999999999999893e-01 1.510999999999999899e+00 1.516999999999999904e+00 1.691999999999999948e+00 8.964999999999999636e-01 1.200000000000000025e-02 2.055099999999999838e+01 2.513400000000000034e+01 6.570999999999999730e+00 5.658000000000000362e+00 2.771155664801891021e+02
3.160000000000000031e-01 7.059999999999999609e-01 1.520999999999999908e+00 1.197999999999999954e+00 1.701999999999999957e+00 7.040999999999999481e-01 1.009999999999999960e-02 2.876300000000000168e+01 6.341299999999999670e+01 1.477200000000000024e+01 3.093999999999999861e+00 2.876191634084486282e+02
3.800000000000000044e-01 1.181000000000000050e+00 1.691000000000000059e+00 1.239000000000000101e+00 1.409999999999999920e+00 8.790000000000000036e-01 1.290000000000000001e-02 2.056400000000000006e+01 2.187000000000000099e+01 5.399000000000000021e+00 1.443900000000000006e+01 2.675458794239621056e+02
4.359999999999999987e-01 9.010000000000000231e-01 1.038999999999999924e+00 9.979999999999999982e-01 1.118999999999999995e+00 8.912999999999999812e-01 1.490000000000000005e-02 6.593699999999999761e+01 3.070100000000000051e+01 1.263000000000000078e+01 6.258000000000000007e+00 2.772043992798169825e+02
9.479999999999999538e-01 1.356000000000000094e+00 3.028000000000000025e+00 6.099999999999999867e-01 1.375000000000000000e+00 4.439000000000000168e-01 9.100000000000000450e-03 3.946000000000000085e+01 6.985200000000000387e+01 4.849999999999999645e+00 4.503999999999999559e+00 3.086821984339492815e+02
3.430000000000000271e-01 1.681999999999999940e+00 2.394000000000000128e+00 1.425000000000000044e+00 1.528999999999999915e+00 9.324999999999999956e-01 1.290000000000000001e-02 3.391799999999999926e+01 2.207999999999999829e+01 3.843999999999999861e+00 4.068999999999999950e+00 2.638130060653885494e+02
5.020000000000000018e-01 1.187999999999999945e+00 2.751999999999999780e+00 1.735999999999999988e+00 2.428999999999999826e+00 7.146000000000000130e-01 8.800000000000000530e-03 6.837300000000000466e+01 2.756299999999999883e+01 7.253000000000000114e+00 3.551000000000000156e+00 3.500865883789069812e+02
2.650000000000000133e-01 8.359999999999999654e-01 8.860000000000000098e-01 2.033999999999999808e+00 2.085999999999999854e+00 9.749999999999999778e-01 1.179999999999999973e-02 5.232200000000000273e+01 3.768599999999999994e+01 1.763400000000000034e+01 1.257199999999999918e+01 3.346752447113270250e+02
3.900000000000000133e-01 1.122999999999999998e+00 2.318999999999999950e+00 1.437999999999999945e+00 1.816000000000000059e+00 7.920000000000000373e-01 1.060000000000000005e-02 2.279700000000000060e+01 2.304899999999999949e+01 7.786999999999999922e+00 1.659600000000000009e+01 2.941870442404928667e+02
2.409999999999999920e-01 7.750000000000000222e-01 9.519999999999999574e-01 9.659999999999999698e-01 1.044999999999999929e+00 9.243999999999999995e-01 1.600000000000000033e-02 3.269700000000000273e+01 3.256900000000000261e+01 6.224000000000000199e+00 6.798000000000000043e+00 2.286901657799464544e+02
6.009999999999999787e-01 1.538999999999999924e+00 2.302999999999999936e+00 4.849999999999999867e-01 5.839999999999999636e-01 8.302000000000000490e-01 2.380000000000000171e-02 4.019899999999999807e+01 5.785699999999999932e+01 7.607999999999999652e+00 6.453999999999999737e+00 1.834236148746269919e+02
3.390000000000000235e-01 1.625999999999999890e+00 1.796000000000000041e+00 7.199999999999999734e-01 7.369999999999999885e-01 9.768000000000000016e-01 2.129999999999999949e-02 5.969500000000000028e+01 5.013400000000000034e+01 3.943000000000000060e+00 1.346299999999999919e+01 1.879014613328797907e+02
4.410000000000000031e-01 8.870000000000000107e-01 1.957000000000000073e+00 1.060999999999999943e+00 1.614000000000000101e+00 6.572000000000000064e-01 9.900000000000000813e-03 5.003699999999999903e+01 4.891400000000000148e+01 4.317999999999999616e+00 6.615999999999999659e+00 2.897627446459327416e+02
5.230000000000000204e-01 9.389999999999999458e-01 1.667000000000000037e+00 6.860000000000000542e-01 1.052999999999999936e+00 6.519000000000000350e-01 1.310000000000000053e-02 2.490200000000000102e+01 9.160699999999999932e+01 3.052999999999999936e+00 4.450999999999999623e+00 2.515814523657467987e+02
3.099999999999999978e-01 1.457000000000000073e+00 1.673999999999999932e+00 1.171999999999999931e+00 1.211000000000000076e+00 9.676000000000000156e-01 1.499999999999999944e-02 2.194000000000000128e+01 2.048600000000000065e+01 6.942999999999999616e+00 6.942000000000000171e+00 2.390794046884370800e+02
5.080000000000000071e-01 9.879999999999999893e-01 1.691000000000000059e+00 6.350000000000000089e-01 9.050000000000000266e-01 7.012000000000000455e-01 1.519999999999999997e-02 6.715999999999999659e+01 4.801500000000000057e+01 4.217000000000000171e+01 4.634999999999999787e+00 2.306929788590902035e+02
9.150000000000000355e-01 1.582000000000000073e+00 1.586999999999999966e+00 5.629999999999999449e-01 5.649999999999999467e-01 9.959999999999999964e-01 2.690000000000000030e-02 5.259899999999999665e+01 3.390100000000000335e+01 4.849000000000000199e+00 4.056000000000000050e+00 2.496928977361702096e+02
7.730000000000000204e-01 1.391999999999999904e+00 2.536000000000000032e+00 8.000000000000000444e-01 1.237999999999999989e+00 6.467000000000000526e-01 1.159999999999999920e-02 4.026400000000000290e+01 2.024099999999999966e+01 3.876999999999999780e+00 5.028999999999999915e+00 2.831698288426708245e+02
9.040000000000000258e-01 2.230999999999999872e+00 2.306999999999999940e+00 8.810000000000000053e-01 9.000000000000000222e-01 9.786000000000000254e-01 1.839999999999999969e-02 2.204299999999999926e+01 2.931400000000000006e+01 4.051000000000000156e+00 3.225999999999999979e+00 2.633374401333004471e+02
5.270000000000000240e-01 8.189999999999999503e-01 8.810000000000000053e-01 6.189999999999999947e-01 6.969999999999999529e-01 8.883999999999999675e-01 2.110000000000000070e-02 3.532300000000000040e+01 6.323199999999999932e+01 8.028000000000000469e+00 5.509999999999999787e+00 2.662438667314971781e+02
2.290000000000000091e-01 9.240000000000000435e-01 1.241000000000000103e+00 1.580999999999999961e+00 1.709000000000000075e+00 9.249000000000000554e-01 1.220000000000000077e-02 2.038800000000000168e+01 4.927700000000000102e+01 3.428999999999999826e+00 8.662000000000000810e+00 2.797182410895490534e+02
2.089999999999999913e-01 6.199999999999999956e-01 1.018000000000000016e+00 6.770000000000000462e-01 8.070000000000000506e-01 8.380999999999999561e-01 1.820000000000000090e-02 2.965500000000000114e+01 3.478300000000000125e+01 6.551999999999999602e+00 3.404999999999999805e+00 1.940521055736020060e+02
7.900000000000000355e-01 2.097999999999999865e+00 3.254999999999999893e+00 6.989999999999999547e-01 8.449999999999999734e-01 8.276999999999999913e-01 1.739999999999999880e-02 2.693499999999999872e+01 2.132499999999999929e+01 1.494100000000000072e+01 5.012999999999999901e+00 2.249808150038745111e+02
6.059999999999999831e-01 1.586000000000000076e+00 2.773000000000000131e+00 1.020000000000000018e+00 1.280000000000000027e+00 7.971000000000000307e-01 1.280000000000000061e-02 3.180199999999999960e+01 4.428300000000000125e+01 1.332199999999999918e+01 2.433299999999999841e+01 2.644647207512872455e+02
5.010000000000000009e-01 1.483999999999999986e+00 2.678999999999999826e+00 1.151999999999999913e+00 1.403000000000000025e+00 8.211000000000000520e-01 1.230000000000000017e-02 3.223199999999999932e+01 2.757900000000000063e+01 6.916000000000000369e+00 7.455000000000000071e+00 2.667072331400290750e+02
2.869999999999999774e-01 6.580000000000000293e-01 8.309999999999999609e-01 1.455000000000000071e+00 1.685999999999999943e+00 8.629000000000000004e-01 1.170000000000000033e-02 2.744000000000000128e+01 4.725600000000000023e+01 1.528599999999999959e+01 5.030000000000000249e+00 3.122291019994290764e+02
5.360000000000000320e-01 1.624000000000000110e+00 1.687000000000000055e+00 2.024999999999999911e+00 2.060999999999999943e+00 9.826000000000000290e-01 1.200000000000000025e-02 2.237399999999999878e+01 3.937599999999999767e+01 7.705000000000000071e+00 1.302899999999999991e+01 3.538778522209537982e+02
4.979999999999999982e-01 1.153999999999999915e+00 1.332000000000000073e+00 5.789999999999999591e-01 6.360000000000000098e-01 9.101000000000000201e-01 2.309999999999999901e-02 3.419700000000000273e+01 3.327199999999999847e+01 1.087899999999999956e+01 3.322000000000000064e+00 2.035913022478756886e+02
6.320000000000000062e-01 2.646999999999999797e+00 2.681000000000000050e+00 1.782999999999999918e+00 1.790000000000000036e+00 9.960999999999999854e-01 1.269999999999999948e-02 8.144299999999999784e+01 3.980599999999999739e+01 1.078999999999999915e+01 4.014999999999999680e+00 3.174946352520973392e+02
9.280000000000000471e-01 1.729999999999999982e+00 2.024999999999999911e+00 5.929999999999999716e-01 6.909999999999999476e-01 8.586000000000000298e-01 2.089999999999999844e-02 2.011899999999999977e+01 2.828699999999999903e+01 5.854000000000000092e+00 4.298000000000000043e+00 2.450883898927586415e+02
1.449999999999999900e-01 6.239999999999999991e-01 9.799999999999999822e-01 1.592000000000000082e+00 1.762000000000000011e+00 9.034999999999999698e-01 1.179999999999999973e-02 2.289099999999999824e+01 5.228600000000000136e+01 3.359999999999999876e+00 4.479000000000000092e+00 2.738971654406083758e+02
2.479999999999999982e-01 1.991000000000000103e+00 2.751999999999999780e+00 1.945999999999999952e+00 2.017999999999999794e+00 9.643000000000000460e-01 1.179999999999999973e-02 5.956900000000000261e+01 6.362599999999999767e+01 3.262999999999999901e+00 5.094400000000000261e+01 2.895383604843020180e+02
8.820000000000000062e-01 1.181000000000000050e+00 2.299999999999999822e+00 4.590000000000000191e-01 1.102000000000000091e+00 4.167000000000000148e-01 1.069999999999999944e-02 8.321899999999999409e+01 3.696500000000000341e+01 5.794999999999999929e+00 5.299000000000000377e+00 2.885479670260597800e+02
